name,tc
672,47.08816511179529
673,48.99695057469423
674,48.95896491827465
675,48.4919092972512
676,46.4339490755771
677,47.23204479798499
678,47.79733052501853
679,47.79572786382895
680,48.226050569963284
681,48.231791511626376
682,48.610289880883755
683,47.871443121126504
684,49.062467519135566
685,49.00151095119647
686,47.1517237888555
687,46.84803444093518
688,46.489451186916014
689,46.90959438193021
690,47.658600026909205
691,47.356582606150084
692,48.07828510096031
693,48.524806017256
694,47.33413579839244
695,48.213224202426005
696,47.0249908213854
697,47.607107513704406
698,46.76655121356122
699,47.52355408159051
700,47.933691101334084
701,47.59198793593448
702,48.19564749785581
703,46.86101356453108
704,47.01198069635929
705,48.80831170503056
706,48.859810285190854
707,45.91114662253713
708,46.467095588535834
709,48.15902855713401
710,48.440200977936335
711,47.318390423479094
712,47.93051895003238
713,47.30878188393712
714,47.91911456782477
715,46.59799158020796
716,47.16424316127693
717,45.82508533324168
718,47.898600225844035
719,47.8531069054453
720,47.25258330870249
721,47.51190209246122
722,48.61527800233693
723,47.556599529734925
724,47.5296084218458
725,47.92990840563916
726,47.91460241964162
727,48.39583964369222
728,47.684147615294485
729,47.856752927698366
730,47.99839892540944
731,46.50008976249367
732,46.797247399366505
733,49.40286931383088
734,48.120443977415135
735,47.51713929256023
736,47.60158420676983
737,47.407635344496285
738,47.54846356422141
739,48.052698485698734
740,47.90889539370916
741,47.90190438766741
742,47.74421018322672
743,47.34591212230649
744,47.34612623699329
745,47.10088527425524
746,47.89675784428495
747,47.850346085006066
748,47.86109989220357
749,48.04561424938772
750,48.13501300291273
751,48.06780950880371
752,47.657994683933616
753,47.651890274936434
754,48.10756152287021
755,48.1231842559053
756,48.049115623027745
757,46.877057187945496
758,48.10074148836771
759,47.00451593691341
760,49.07684146798056
761,48.276465541971284
762,47.8231752522811
763,49.07804912108424
764,47.29125163758403
765,47.67777326158285
766,47.30705078075082
767,47.485878900178065
768,47.60478868049358
769,46.274846509445666
770,47.90948474614068
771,46.565417969979976
772,46.56303016560024
773,47.48950788793753
774,47.46149003637241
775,46.9775872026684
776,48.01999153573225
777,47.41747599086518
778,48.020484135606
779,47.837154794500165
780,48.0077370130549
781,47.10047062937818
